transcript	status	logFC_cat	logFC	avetpm	length	eff_length	tpm1	tpm2	isopct1	isopct2	gene	avetpm_cat
ENST00000366539	0	[ 0.00, 1.51)	0	8.51239	5127	4981.55	8.51239	8.51239	0.871452783028743	0.67459993230535	ENSG00000117020	[   2.459,3242.300]
ENST00000366540	1	[ 1.51, 2.40)	2.26812230804377	2.171959	1575	1429.55	0.746768	3.59715	0.0764500982540519	0.285071189935164	ENSG00000117020	[   0.617,   2.459)
ENST00000463991	0	[ 0.00, 1.51)	0	0.156097	422	277.088	0.156097	0.156097	0.0159803727357931	0.012370559341509	ENSG00000117020	[   0.000,   0.192)
ENST00000490018	0	[ 0.00, 1.51)	0	0	664	518.552	0	0	0	0	ENSG00000117020	[   0.000,   0.192)
ENST00000491219	0	[ 0.00, 1.51)	0	0.132793	562	416.639	0.132793	0.132793	0.0135946343408533	0.0105237364371962	ENSG00000117020	[   0.000,   0.192)
ENST00000492957	0	[ 0.00, 1.51)	0	0.219997	672	526.552	0.219997	0.219997	0.0225221116405586	0.017434581980781	ENSG00000117020	[   0.192,   0.617)
ENST00000550388	0	[ 0.00, 1.51)	0	0	572	426.596	0	0	0	0	ENSG00000117020	[   0.000,   0.192)
ENST00000552631	0	[ 0.00, 1.51)	0	0	560	414.639	0	0	0	0	ENSG00000117020	[   0.000,   0.192)
ENST00000326786	0	[ 0.00, 1.51)	0	0.584156	1539	1393.55	0.584156	0.584156	0.0594644578941196	0.0594644578941196	ENSG00000117036	[   0.192,   0.617)
ENST00000368192	0	[ 0.00, 1.51)	0	9.11071	5254	5108.55	9.11071	9.11071	0.927429370203396	0.927429370203396	ENSG00000117036	[   2.459,3242.300]
ENST00000460850	0	[ 0.00, 1.51)	0	0.12875	696	550.552	0.12875	0.12875	0.0131061719024848	0.0131061719024848	ENSG00000117036	[   0.000,   0.192)
ENST00000370834	0	[ 0.00, 1.51)	0	22.3975	2172	2026.55	22.3975	22.3975	0.445897689889426	0.445897689889426	ENSG00000117054	[   2.459,3242.300]
ENST00000370841	0	[ 0.00, 1.51)	0	6.46052	2619	2473.55	6.46052	6.46052	0.128618414710768	0.128618414710768	ENSG00000117054	[   2.459,3242.300]
ENST00000420607	0	[ 0.00, 1.51)	0	17.4169	1332	1186.55	17.4169	17.4169	0.346742068312764	0.346742068312764	ENSG00000117054	[   2.459,3242.300]
ENST00000473018	0	[ 0.00, 1.51)	0	0.473733	579	433.596	0.473733	0.473733	0.0094312512702037	0.0094312512702037	ENSG00000117054	[   0.192,   0.617)
ENST00000481374	0	[ 0.00, 1.51)	0	0.153592	666	520.552	0.153592	0.153592	0.00305776617861354	0.00305776617861354	ENSG00000117054	[   0.000,   0.192)
ENST00000525808	0	[ 0.00, 1.51)	0	0.0778833	1422	1276.55	0.0778833	0.0778833	0.00155052945868803	0.00155052945868803	ENSG00000117054	[   0.000,   0.192)
ENST00000525881	0	[ 0.00, 1.51)	0	0.0998328	914	768.552	0.0998328	0.0998328	0.00198750819936123	0.00198750819936123	ENSG00000117054	[   0.000,   0.192)
ENST00000526129	0	[ 0.00, 1.51)	0	0.246645	1536	1390.55	0.246645	0.246645	0.00491029961927793	0.00491029961927793	ENSG00000117054	[   0.192,   0.617)
ENST00000526196	0	[ 0.00, 1.51)	0	0.348728	1451	1305.55	0.348728	0.348728	0.00694260563008191	0.00694260563008191	ENSG00000117054	[   0.192,   0.617)
ENST00000526930	0	[ 0.00, 1.51)	0	0	581	435.596	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000528016	0	[ 0.00, 1.51)	0	0	546	400.68	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000529059	0	[ 0.00, 1.51)	0	0	1357	1211.55	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000530953	0	[ 0.00, 1.51)	0	0	609	463.552	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000532207	0	[ 0.00, 1.51)	0	0.319715	762	616.552	0.319715	0.319715	0.00636500412648723	0.00636500412648723	ENSG00000117054	[   0.192,   0.617)
ENST00000532509	0	[ 0.00, 1.51)	0	0	825	679.552	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000534146	0	[ 0.00, 1.51)	0	0	654	508.552	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000534334	0	[ 0.00, 1.51)	0	0	1149	1003.55	0	0	0	0	ENSG00000117054	[   0.000,   0.192)
ENST00000541113	0	[ 0.00, 1.51)	0	2.1572	1454	1308.55	2.1572	2.1572	0.0429463331456399	0.0429463331456399	ENSG00000117054	[   0.617,   2.459)
ENST00000543667	0	[ 0.00, 1.51)	0	0.0778833	1422	1276.55	0.0778833	0.0778833	0.00155052945868803	0.00155052945868803	ENSG00000117054	[   0.000,   0.192)
ENST00000318803	1	  Inf	Inf	0.758095	2055	1909.55	1.51619	0	0.39787946324599	0	ENSG00000117069	[   0.617,   2.459)
ENST00000477717	1	  Inf	Inf	0.8548	3751	3605.55	1.7096	0	0.448634228141159	0	ENSG00000117069	[   0.617,   2.459)
ENST00000480428	1	  Inf	Inf	0.26367	573	427.596	0.52734	0	0.138384870067828	0	ENSG00000117069	[   0.192,   0.617)
ENST00000488940	0	[ 0.00, 1.51)	0	0	533	387.68	0	0	0	0	ENSG00000117069	[   0.000,   0.192)
ENST00000496845	1	[ 3.38,32.14)	6.04917020426953	1.9341117	787	641.552	0.0575467	3.8106767	0.0151014385450227	1	ENSG00000117069	[   0.617,   2.459)
ENST00000235739	1	[ 3.38,32.14)	3.74900093859668	1.29444155974131	1910	1764.55	2.40966	0.179223119482621	0.340292568628055	0.0253099174515383	ENSG00000117090	[   0.617,   2.459)
ENST00000302035	1	[ 3.38,32.14)	4.68032529255075	1.38664625329194	4006	3860.55	2.66919	0.10410250658388	0.376943436524787	0.0147013725446941	ENSG00000117090	[   0.617,   2.459)
ENST00000355199	1	[ 3.38,32.14)	5.51144010263165	0.253886440084399	1243	1097.55	0.49688	0.0108928801687987	0.070169472664155	0.0015382942707262	ENSG00000117090	[   0.192,   0.617)
ENST00000494463	1	[ 2.40, 3.38)	3.21508703311828	3.56261214122711	671	525.552	0.692698	6.43252628245422	0.0978229217829554	0.908402385159656	ENSG00000117090	[   2.459,3242.300]
ENST00000497223	1	  Inf	Inf	0.0169373337279859	668	522.552	0	0.0338746674559719	0	0.00478378592831098	ENSG00000117090	[   0.000,   0.192)
ENST00000538290	1	[ 0.00, 1.51)	1.34232191475026	0.566618271927255	1021	875.552	0.812714	0.32052254385451	0.114771600400048	0.0452642446450742	ENSG00000117090	[   0.192,   0.617)
ENST00000368045	0	[ 0.00, 1.51)	0	0.601415	1793	1647.55	0.601415	0.601415	0.0151486814565394	0.0151486814565394	ENSG00000117091	[   0.192,   0.617)
ENST00000368046	0	[ 0.00, 1.51)	0	39.0994	1126	980.552	39.0994	39.0994	0.984851318543461	0.984851318543461	ENSG00000117091	[   2.459,3242.300]
ENST00000271029	0	[ 0.00, 1.51)	0	0	5789	5643.55	0	0	0	0	ENSG00000117114	[   0.000,   0.192)
ENST00000319517	0	[ 0.00, 1.51)	0	5.09368	5479	5333.55	5.09368	5.09368	0.167745994768315	0.217781922535585	ENSG00000117114	[   2.459,3242.300]
ENST00000335786	1	[ 2.40, 3.38)	2.52335238940341	4.959725	5744	5598.55	8.44972	1.46973	0.278267713502561	0.0628387776633446	ENSG00000117114	[   2.459,3242.300]
ENST00000359929	0	[ 0.00, 1.51)	0	1.29645	4674	4528.55	1.29645	1.29645	0.0426949268343087	0.0554301356722957	ENSG00000117114	[   0.617,   2.459)
ENST00000370713	0	[ 0.00, 1.51)	0	0.975756	5382	5236.55	0.975756	0.975756	0.0321337737885284	0.0417187608184323	ENSG00000117114	[   0.617,   2.459)
ENST00000370715	0	[ 0.00, 1.51)	0	1.59348	5585	5439.55	1.59348	1.59348	0.052476772734725	0.0681297486143621	ENSG00000117114	[   0.617,   2.459)
ENST00000370717	0	[ 0.00, 1.51)	0	0.517129	5918	5772.55	0.517129	0.517129	0.017030186138223	0.0221100162984138	ENSG00000117114	[   0.192,   0.617)
ENST00000370721	0	[ 0.00, 1.51)	0	0.22134	5023	4877.55	0.22134	0.22134	0.00728920907517134	0.00946346270948044	ENSG00000117114	[   0.192,   0.617)
ENST00000370723	0	[ 0.00, 1.51)	0	0	5254	5108.55	0	0	0	0	ENSG00000117114	[   0.000,   0.192)
ENST00000370725	0	[ 0.00, 1.51)	0	0	5293	5147.55	0	0	0	0	ENSG00000117114	[   0.000,   0.192)
ENST00000370727	0	[ 0.00, 1.51)	0	0	5164	5018.55	0	0	0	0	ENSG00000117114	[   0.000,   0.192)
ENST00000370728	0	[ 0.00, 1.51)	0	0.0171757	6302	6156.55	0.0171757	0.0171757	0.000565633271493722	0.000734352563744571	ENSG00000117114	[   0.000,   0.192)
ENST00000370730	0	[ 0.00, 1.51)	0	0	6173	6027.55	0	0	0	0	ENSG00000117114	[   0.000,   0.192)
ENST00000394879	1	[ 3.38,32.14)	3.99011894934967	0.13854755	5879	5733.55	0.26069	0.0164051	0.00858509042110064	0.000701405313523528	ENSG00000117114	[   0.000,   0.192)
ENST00000402328	0	[ 0.00, 1.51)	0	0	2692	2546.55	0	0	0	0	ENSG00000117114	[   0.000,   0.192)
ENST00000449420	1	[ 3.38,32.14)	3.96649750133968	0.14080185	4278	4132.55	0.0169307	0.264673	0.000557564887001913	0.0113161790264133	ENSG00000117114	[   0.000,   0.192)
ENST00000464551	0	[ 0.00, 1.51)	0	1.99947	354	210.641	1.99947	1.99947	0.0658469091421923	0.0854879813125728	ENSG00000117114	[   0.617,   2.459)
ENST00000464775	0	[ 0.00, 1.51)	0	2.57953	778	632.552	2.57953	2.57953	0.0849495504006358	0.110288632705277	ENSG00000117114	[   2.459,3242.300]
ENST00000468283	0	[ 0.00, 1.51)	0	0.190065	452	306.913	0.190065	0.190065	0.00625925509565574	0.00812629005095058	ENSG00000117114	[   0.000,   0.192)
ENST00000469377	0	[ 0.00, 1.51)	0	0.416076	3151	3005.55	0.416076	0.416076	0.013702290391077	0.017789462863964	ENSG00000117114	[   0.192,   0.617)
ENST00000472424	0	[ 0.00, 1.51)	0	3.26337	882	736.552	3.26337	3.26337	0.107469893465446	0.139526431292298	ENSG00000117114	[   2.459,3242.300]
ENST00000473719	0	[ 0.00, 1.51)	0	2.86349	827	681.552	2.86349	2.86349	0.0943009726875503	0.122429433604275	ENSG00000117114	[   2.459,3242.300]
ENST00000492666	0	[ 0.00, 1.51)	0	0.37756	532	386.68	0.37756	0.37756	0.0124338744846015	0.0161426989274033	ENSG00000117114	[   0.192,   0.617)
ENST00000498776	0	[ 0.00, 1.51)	0	0.233522	547	401.68	0.233522	0.233522	0.00769038891141304	0.00998430802766464	ENSG00000117114	[   0.192,   0.617)
ENST00000375481	0	[ 0.00, 1.51)	0	0.26941	1607	1461.55	0.26941	0.26941	0.00716839374019704	0.00716839374019704	ENSG00000117115	[   0.192,   0.617)
ENST00000375486	0	[ 0.00, 1.51)	0	35.9029	4345	4199.55	35.9029	35.9029	0.955295362514088	0.955295362514088	ENSG00000117115	[   2.459,3242.300]
ENST00000444885	0	[ 0.00, 1.51)	0	0.795259	2333	2187.55	0.795259	0.795259	0.021160052104359	0.021160052104359	ENSG00000117115	[   0.617,   2.459)
ENST00000466151	0	[ 0.00, 1.51)	0	0.615467	3612	3466.55	0.615467	0.615467	0.0163761916413565	0.0163761916413565	ENSG00000117115	[   0.192,   0.617)
ENST00000479534	0	[ 0.00, 1.51)	0	0	2389	2243.55	0	0	0	0	ENSG00000117115	[   0.000,   0.192)
ENST00000375499	0	[ 0.00, 1.51)	0	75.9202	1153	1007.55	75.9202	75.9202	0.869770615330844	0.869770615330844	ENSG00000117118	[   2.459,3242.300]
ENST00000463045	0	[ 0.00, 1.51)	0	0	702	556.552	0	0	0	0	ENSG00000117118	[   0.000,   0.192)
ENST00000466613	0	[ 0.00, 1.51)	0	0	828	682.552	0	0	0	0	ENSG00000117118	[   0.000,   0.192)
ENST00000475049	0	[ 0.00, 1.51)	0	1.76503	397	252.378	1.76503	1.76503	0.0202208533325439	0.0202208533325439	ENSG00000117118	[   0.617,   2.459)
ENST00000475506	0	[ 0.00, 1.51)	0	3.05836	550	404.68	3.05836	3.05836	0.0350377325020646	0.0350377325020646	ENSG00000117118	[   2.459,3242.300]
ENST00000485092	0	[ 0.00, 1.51)	0	0.637675	636	490.552	0.637675	0.637675	0.0073054467339535	0.0073054467339535	ENSG00000117118	[   0.617,   2.459)
ENST00000485515	0	[ 0.00, 1.51)	0	0.398397	699	553.552	0.398397	0.398397	0.00456418718385835	0.00456418718385835	ENSG00000117118	[   0.192,   0.617)
ENST00000491274	0	[ 0.00, 1.51)	0	5.50795	649	503.552	5.50795	5.50795	0.0631011649167353	0.0631011649167353	ENSG00000117118	[   2.459,3242.300]
ENST00000375534	0	[ 0.00, 1.51)	0	0.864514	970	824.552	0.864514	0.864514	0.150895992628645	0.150895992628645	ENSG00000117122	[   0.617,   2.459)
ENST00000375535	0	[ 0.00, 1.51)	0	2.84945	1260	1114.55	2.84945	2.84945	0.497355261101258	0.497355261101258	ENSG00000117122	[   2.459,3242.300]
ENST00000438542	0	[ 0.00, 1.51)	0	1.38674	1094	948.552	1.38674	1.38674	0.24204756524226	0.24204756524226	ENSG00000117122	[   0.617,   2.459)
ENST00000476788	0	[ 0.00, 1.51)	0	0.57353	544	398.68	0.57353	0.57353	0.100106393479234	0.100106393479234	ENSG00000117122	[   0.192,   0.617)
ENST00000478684	0	[ 0.00, 1.51)	0	0	657	511.552	0	0	0	0	ENSG00000117122	[   0.000,   0.192)
ENST00000490075	0	[ 0.00, 1.51)	0	0.0549705	2371	2225.55	0.0549705	0.0549705	0.00959478754860295	0.00959478754860295	ENSG00000117122	[   0.000,   0.192)
ENST00000492598	0	[ 0.00, 1.51)	0	0	681	535.552	0	0	0	0	ENSG00000117122	[   0.000,   0.192)
ENST00000370654	0	[ 0.00, 1.51)	0	29.5562	1385	1239.55	29.5562	29.5562	1	1	ENSG00000117133	[   2.459,3242.300]
ENST00000370656	0	[ 0.00, 1.51)	0	0	724	578.552	0	0	0	0	ENSG00000117133	[   0.000,   0.192)
ENST00000235790	1	[ 1.51, 2.40)	1.70424097392679	0.3718715	4418	4272.55	0.569097	0.174646	0.0519590092293236	0.016541022106093	ENSG00000117139	[   0.192,   0.617)
ENST00000367264	0	[ 0.00, 1.51)	0	7.9524	6449	6303.55	7.9524	7.9524	0.726060451900595	0.753185439096768	ENSG00000117139	[   2.459,3242.300]
ENST00000367265	0	[ 0.00, 1.51)	0	0.899871	7438	7292.55	0.899871	0.899871	0.0821589387998894	0.085228325318828	ENSG00000117139	[   0.617,   2.459)
ENST00000456180	0	[ 0.00, 1.51)	0	0	558	412.68	0	0	0	0	ENSG00000117139	[   0.000,   0.192)
ENST00000467487	0	[ 0.00, 1.51)	0	0	529	383.68	0	0	0	0	ENSG00000117139	[   0.000,   0.192)
ENST00000470573	0	[ 0.00, 1.51)	0	0.182886	535	389.68	0.182886	0.182886	0.0166976374184262	0.0173214466343056	ENSG00000117139	[   0.000,   0.192)
ENST00000472822	0	[ 0.00, 1.51)	0	0.761048	1648	1502.55	0.761048	0.761048	0.0694842883655304	0.0720801609644532	ENSG00000117139	[   0.617,   2.459)
ENST00000491153	0	[ 0.00, 1.51)	0	0	596	450.552	0	0	0	0	ENSG00000117139	[   0.000,   0.192)
ENST00000498276	0	[ 0.00, 1.51)	0	0.100549	560	414.639	0.100549	0.100549	0.00918020375963897	0.00952316819019931	ENSG00000117139	[   0.000,   0.192)
ENST00000602511	0	[ 0.00, 1.51)	0	0.486956	542	396.68	0.486956	0.486956	0.0444594705265965	0.0461204376893524	ENSG00000117139	[   0.192,   0.617)
ENST00000271469	1	[ 0.00, 1.51)	0.923759276212868	18.2977808578705	2344	2198.55	12.632	23.963561715741	0.183220176405407	0.347578214444263	ENSG00000117143	[   2.459,3242.300]
ENST00000367924	1	  Inf	Inf	3.727425	2066	1920.55	7.45485	0	0.108128477840077	0	ENSG00000117143	[   2.459,3242.300]
ENST00000367925	1	[ 0.00, 1.51)	0.248377340918975	19.8868660265512	2069	1923.55	18.1792	21.5945320531023	0.263679245638788	0.313216748904499	ENSG00000117143	[   2.459,3242.300]
ENST00000367926	1	[ 0.00, 1.51)	0.75061891880065	18.6429391155783	2294	2148.55	13.8996	23.3862782311566	0.20160601361341	0.339205036651239	ENSG00000117143	[   2.459,3242.300]
ENST00000412525	1	  Inf	Inf	4.23097	776	630.552	8.46194	0	0.122735761520897	0	ENSG00000117143	[   2.459,3242.300]
ENST00000474728	1	  Inf	Inf	0.486601	660	514.552	0.973202	0	0.0141157569757833	0	ENSG00000117143	[   0.192,   0.617)
ENST00000476240	1	  Inf	Inf	2.9297	128	27.7482	5.8594	0	0.0849873576337747	0	ENSG00000117143	[   2.459,3242.300]
ENST00000486089	1	  Inf	Inf	0.74209	1147	1001.55	1.48418	0	0.0215272103718633	0	ENSG00000117143	[   0.617,   2.459)
ENST00000375406	0	[ 0.00, 1.51)	0	0.126364	1861	1715.55	0.126364	0.126364	1	1	ENSG00000117148	[   0.000,   0.192)
ENST00000370625	0	[ 0.00, 1.51)	0	4.77128	1633	1487.55	4.77128	4.77128	0.240812903543613	0.240812903543613	ENSG00000117151	[   2.459,3242.300]
ENST00000370630	0	[ 0.00, 1.51)	0	12.9199	3082	2936.55	12.9199	12.9199	0.65208468848886	0.65208468848886	ENSG00000117151	[   2.459,3242.300]
ENST00000465118	0	[ 0.00, 1.51)	0	0.861564	1748	1602.55	0.861564	0.861564	0.0434842910977032	0.0434842910977032	ENSG00000117151	[   0.617,   2.459)
ENST00000477677	0	[ 0.00, 1.51)	0	1.26048	2892	2746.55	1.26048	1.26048	0.0636181168698239	0.0636181168698239	ENSG00000117151	[   0.617,   2.459)
ENST00000367906	0	[ 0.00, 1.51)	0	0	930	784.552	0	0	0	0	ENSG00000117152	[   0.000,   0.192)
ENST00000367908	0	[ 0.00, 1.51)	0	0.642261	2606	2460.55	0.642261	0.642261	0.362640508438976	0.362640508438976	ENSG00000117152	[   0.617,   2.459)
ENST00000367909	0	[ 0.00, 1.51)	0	0.238462	3200	3054.55	0.238462	0.238462	0.134643051537265	0.134643051537265	ENSG00000117152	[   0.192,   0.617)
ENST00000421743	0	[ 0.00, 1.51)	0	0	3311	3165.55	0	0	0	0	ENSG00000117152	[   0.000,   0.192)
ENST00000491263	0	[ 0.00, 1.51)	0	0	3774	3628.55	0	0	0	0	ENSG00000117152	[   0.000,   0.192)
ENST00000527393	0	[ 0.00, 1.51)	0	0	563	417.639	0	0	0	0	ENSG00000117152	[   0.000,   0.192)
ENST00000527809	0	[ 0.00, 1.51)	0	0.772967	817	671.552	0.772967	0.772967	0.436441175607035	0.436441175607035	ENSG00000117152	[   0.617,   2.459)
ENST00000528938	0	[ 0.00, 1.51)	0	0	551	405.68	0	0	0	0	ENSG00000117152	[   0.000,   0.192)
ENST00000531057	0	[ 0.00, 1.51)	0	0	544	398.68	0	0	0	0	ENSG00000117152	[   0.000,   0.192)
ENST00000533019	0	[ 0.00, 1.51)	0	0.117378	540	394.68	0.117378	0.117378	0.0662752644167248	0.0662752644167248	ENSG00000117152	[   0.000,   0.192)
ENST00000367258	0	[ 0.00, 1.51)	0	0	1033	887.552	0	0	0	0	ENSG00000117153	[   0.000,   0.192)
ENST00000367259	1	[ 0.00, 1.51)	1.25651333044575	0.86019004312202	2257	2111.55	1.21277	0.507610086244041	0.0644330595250176	0.0644330595250176	ENSG00000117153	[   0.617,   2.459)
ENST00000367261	1	[ 0.00, 1.51)	1.25651333044575	12.489944956878	3359	3213.55	17.6094	7.37048991375596	0.935566940474982	0.935566940474982	ENSG00000117153	[   2.459,3242.300]
ENST00000435533	0	[ 0.00, 1.51)	0	0	1999	1853.55	0	0	0	0	ENSG00000117153	[   0.000,   0.192)
ENST00000251296	0	[ 0.00, 1.51)	0	2.50153	1943	1797.55	2.50153	2.50153	0.678068709994019	0.275435851775955	ENSG00000117154	[   2.459,3242.300]
ENST00000412684	1	[ 2.40, 3.38)	2.5716793355712	3.78701	930	784.552	1.09057	6.48345	0.295611642897818	0.713872939040033	ENSG00000117154	[   2.459,3242.300]
ENST00000473951	0	[ 0.00, 1.51)	0	0.0970984	560	414.639	0.0970984	0.0970984	0.0263196471081631	0.0106912091840123	ENSG00000117154	[   0.000,   0.192)
ENST00000497331	0	[ 0.00, 1.51)	0	0	1885	1739.55	0	0	0	0	ENSG00000117154	[   0.000,   0.192)
ENST00000342203	1	[ 1.51, 2.40)	2.26812230804377	2.171959	5835	5689.55	3.59715	0.746768	0.563131209595318	0.211107459007906	ENSG00000117155	[   0.617,   2.459)
ENST00000370612	0	[ 0.00, 1.51)	0	1.57393	1959	1813.55	1.57393	1.57393	0.246397593850231	0.444941886846133	ENSG00000117155	[   0.617,   2.459)
ENST00000422026	0	[ 0.00, 1.51)	0	0.131864	759	613.552	0.131864	0.131864	0.0206432130497969	0.0372772721576426	ENSG00000117155	[   0.000,   0.192)
ENST00000437941	0	[ 0.00, 1.51)	0	0	5843	5697.55	0	0	0	0	ENSG00000117155	[   0.000,   0.192)
ENST00000459708	0	[ 0.00, 1.51)	0	0	453	307.913	0	0	0	0	ENSG00000117155	[   0.000,   0.192)
ENST00000460500	0	[ 0.00, 1.51)	0	0.0704078	2116	1970.55	0.0704078	0.0704078	0.0110222897513157	0.0199039216360862	ENSG00000117155	[   0.000,   0.192)
ENST00000476905	0	[ 0.00, 1.51)	0	0.93428	2334	2188.55	0.93428	0.93428	0.146260852758632	0.264116133527288	ENSG00000117155	[   0.617,   2.459)
ENST00000481102	0	[ 0.00, 1.51)	0	0.0801335	2457	2311.55	0.0801335	0.0801335	0.0125448409947059	0.0226533268249443	ENSG00000117155	[   0.000,   0.192)
ENST00000490476	0	[ 0.00, 1.51)	0	0	716	570.552	0	0	0	0	ENSG00000117155	[   0.000,   0.192)
ENST00000370574	0	[ 0.00, 1.51)	0	8.74953	2797	2651.55	8.74953	8.74953	0.907069895926021	0.640861627978519	ENSG00000117174	[   2.459,3242.300]
ENST00000431532	1	[ 2.40, 3.38)	2.45152271128389	2.8998135	6080	5934.55	0.896397	4.90323	0.0929301040739786	0.359138372021481	ENSG00000117174	[   2.459,3242.300]
ENST00000375105	0	[ 0.00, 1.51)	0	3.75258	2672	2526.55	3.75258	3.75258	1	1	ENSG00000117215	[   2.459,3242.300]
ENST00000264515	1	  Inf	Inf	3.36004	4404	4258.55	6.72008	0	0.860586626233237	0	ENSG00000117222	[   2.459,3242.300]
ENST00000367164	1	  Inf	Inf	0.54432	4290	4144.55	1.08864	0	0.139413373766763	0	ENSG00000117222	[   0.192,   0.617)
ENST00000484379	1	  Inf	Inf	3.90436	367	223.249	0	7.80872	0	1	ENSG00000117222	[   2.459,3242.300]
ENST00000235878	0	[ 0.00, 1.51)	0	4.59264	2062	1916.55	4.59264	4.59264	0.0605749651861194	0.0605749651861194	ENSG00000117226	[   2.459,3242.300]
ENST00000370481	0	[ 0.00, 1.51)	0	54.8235	3067	2921.55	54.8235	54.8235	0.723098610794928	0.723098610794928	ENSG00000117226	[   2.459,3242.300]
ENST00000370482	0	[ 0.00, 1.51)	0	1.02426	3678	3532.55	1.02426	1.02426	0.0135095530765605	0.0135095530765605	ENSG00000117226	[   0.617,   2.459)
ENST00000445969	0	[ 0.00, 1.51)	0	0	411	266.197	0	0	0	0	ENSG00000117226	[   0.000,   0.192)
ENST00000461384	0	[ 0.00, 1.51)	0	6.72158	702	556.552	6.72158	6.72158	0.0886547768812092	0.0886547768812092	ENSG00000117226	[   2.459,3242.300]
ENST00000475853	0	[ 0.00, 1.51)	0	1.54587	566	420.639	1.54587	1.54587	0.0203893667764655	0.0203893667764655	ENSG00000117226	[   0.617,   2.459)
ENST00000489444	0	[ 0.00, 1.51)	0	0	2455	2309.55	0	0	0	0	ENSG00000117226	[   0.000,   0.192)
ENST00000493594	0	[ 0.00, 1.51)	0	5.32831	2561	2415.55	5.32831	5.32831	0.0702781390988303	0.0702781390988303	ENSG00000117226	[   2.459,3242.300]
ENST00000564037	0	[ 0.00, 1.51)	0	0	512	366.719	0	0	0	0	ENSG00000117226	[   0.000,   0.192)
ENST00000564665	0	[ 0.00, 1.51)	0	1.65325	599	453.552	1.65325	1.65325	0.0218056632337723	0.0218056632337723	ENSG00000117226	[   0.617,   2.459)
ENST00000568006	0	[ 0.00, 1.51)	0	0.12805	583	437.596	0.12805	0.12805	0.00168892495211525	0.00168892495211525	ENSG00000117226	[   0.000,   0.192)
ENST00000370473	0	[ 0.00, 1.51)	0	23.6778	3035	2889.55	23.6778	23.6778	0.72909390702918	0.792184454538523	ENSG00000117228	[   2.459,3242.300]
ENST00000459831	0	[ 0.00, 1.51)	0	1.55117	742	596.552	1.55117	1.55117	0.0477640910796802	0.0518972522931404	ENSG00000117228	[   0.617,   2.459)
ENST00000468959	0	[ 0.00, 1.51)	0	0	610	464.552	0	0	0	0	ENSG00000117228	[   0.000,   0.192)
ENST00000469194	0	[ 0.00, 1.51)	0	0.152302	618	472.552	0.152302	0.152302	0.00468972878512185	0.00509554421420597	ENSG00000117228	[   0.000,   0.192)
ENST00000479889	1	[ 1.51, 2.40)	2.18522507771723	2.0221795	566	420.639	3.31538	0.728979	0.102088173626198	0.0243893364875553	ENSG00000117228	[   0.617,   2.459)
ENST00000484970	0	[ 0.00, 1.51)	0	0.599309	829	683.552	0.599309	0.599309	0.0184541021686031	0.020050987560712	ENSG00000117228	[   0.192,   0.617)
ENST00000493139	0	[ 0.00, 1.51)	0	0.965261	518	372.719	0.965261	0.965261	0.0297226057232046	0.0322945864384491	ENSG00000117228	[   0.617,   2.459)
ENST00000495131	0	[ 0.00, 1.51)	0	2.21443	748	602.552	2.21443	2.21443	0.0681873915880118	0.0740878384674142	ENSG00000117228	[   0.617,   2.459)
